Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
19-04-2006,UTIBANK,EQ,352.25,359,370,340.25,346,346.2,353.7,624040,2.20723E+13,,256750,0.4114
20-04-2006,UTIBANK,EQ,346.2,349.1,357.5,346.4,350,348.85,349.82,265675,9.29395E+12,,132661,0.4993
21-04-2006,UTIBANK,EQ,348.85,354.7,355,340,342,344.05,344.25,260427,8.96521E+12,,125546,0.4821
24-04-2006,UTIBANK,EQ,344.05,346.4,348,339.75,342.9,341.75,342.81,199694,6.84566E+12,,88986,0.4456
25-04-2006,UTIBANK,EQ,341.75,338.8,349.6,338.8,348,347.1,345.92,325941,1.12751E+13,,187668,0.5758
26-04-2006,UTIBANK,EQ,347.1,350,359.85,348.45,358,357.05,353.34,360066,1.27224E+13,,203314,0.5647
27-04-2006,UTIBANK,EQ,357.05,360,360.8,340.1,352,348.05,353.37,470252,1.66172E+13,,265995,0.5656
28-04-2006,UTIBANK,EQ,348.05,341,349,290.25,345.6,345.65,341.17,198047,6.75686E+12,,86353,0.436
29-04-2006,UTIBANK,EQ,345.65,349,354.9,346.05,348,347.85,349.35,35929,1.2552E+12,,14063,0.3914
02-05-2006,UTIBANK,EQ,347.85,350.5,369,350.5,363.9,365.8,361.45,428064,1.54724E+13,,220675,0.5155
03-05-2006,UTIBANK,EQ,365.8,372,374,360.1,369,370.6,368.66,402102,1.48238E+13,,182825,0.4547
04-05-2006,UTIBANK,EQ,370.6,369,375,363.1,370,368,368.82,457205,1.68628E+13,,247692,0.5418
05-05-2006,UTIBANK,EQ,368,366,371.75,355,361,362.35,364.18,225375,8.20782E+12,,115794,0.5138
08-05-2006,UTIBANK,EQ,362.35,364.8,368,355,358,358,359.71,393258,1.4146E+13,,265558,0.6753
09-05-2006,UTIBANK,EQ,358,358.5,370,355.1,365.75,367.05,364.29,548651,1.99867E+13,,261665,0.4769
10-05-2006,UTIBANK,EQ,367.05,365,380,365,373.5,374.25,374.8,850273,3.18686E+13,,563717,0.663
11-05-2006,UTIBANK,EQ,374.25,375.75,377.9,367.1,370,372.65,371.08,232497,8.62745E+12,,115100,0.4951
12-05-2006,UTIBANK,EQ,372.65,365,373,360,360.55,361.15,367.04,182241,6.68895E+12,,89360,0.4903
15-05-2006,UTIBANK,EQ,361.15,362.95,362.95,345,346,345.95,350.05,129265,4.5249E+12,,70050,0.5419
16-05-2006,UTIBANK,EQ,345.95,354,364.45,321.05,337,337.4,336.79,239176,8.0552E+12,,119758,0.5007
17-05-2006,UTIBANK,EQ,337.4,344,349.9,339.1,347,344,344.1,340350,1.17114E+13,,226531,0.6656
18-05-2006,UTIBANK,EQ,344,342,344.95,321,327.9,325.35,329.39,291218,9.59245E+12,,163558,0.5616
19-05-2006,UTIBANK,EQ,325.35,345,346,314,328,323.75,328.61,285703,9.38847E+12,,196925,0.6893
22-05-2006,UTIBANK,EQ,323.75,328.65,331,309,318,323.55,318.67,362580,1.15544E+13,,258308,0.7124
23-05-2006,UTIBANK,EQ,323.55,323.55,323.55,303,314.1,315.3,312.87,555977,1.73947E+13,,384823,0.6922
24-05-2006,UTIBANK,EQ,315.3,324.7,336,305,306,307.85,316.46,752288,2.38073E+13,,448581,0.5963
25-05-2006,UTIBANK,EQ,307.85,305.25,310.9,283,303,296.45,300.75,905342,2.72282E+13,,647183,0.7148
26-05-2006,UTIBANK,EQ,296.45,309,314,301.4,302,302.7,307.15,633662,1.94632E+13,,508587,0.8026
29-05-2006,UTIBANK,EQ,302.7,306,313,303.5,311,309,306.68,210279,6.44882E+12,,120279,0.572
30-05-2006,UTIBANK,EQ,309,311,311,297,300.2,301.9,305.84,112395,3.43744E+12,,44797,0.3986
31-05-2006,UTIBANK,EQ,301.9,298,299,281,285.3,285.25,285.75,279050,7.97377E+12,,154859,0.555
01-06-2006,UTIBANK,EQ,285.25,298.25,298.25,280,285,284.9,285.79,325580,9.30468E+12,,210554,0.6467
02-06-2006,UTIBANK,EQ,284.9,286,313,280,307,308.85,296.12,506815,1.50079E+13,,352891,0.6963
05-06-2006,UTIBANK,EQ,308.85,310,312.4,304,305,308.05,309.02,517306,1.59856E+13,,384379,0.743
06-06-2006,UTIBANK,EQ,308.05,299,303.25,291.1,296,296.15,297.92,203125,6.05151E+12,,128182,0.631
07-06-2006,UTIBANK,EQ,296.15,293,301.9,280,290,291.2,296.5,515945,1.52975E+13,,347824,0.6741
08-06-2006,UTIBANK,EQ,291.2,280.5,284.8,248.5,257,255.45,263.92,258578,6.82428E+12,,141225,0.5462
09-06-2006,UTIBANK,EQ,255.45,252,270,237,260.5,260.7,263.94,601227,1.58688E+13,,489046,0.8134
12-06-2006,UTIBANK,EQ,260.7,268,268,240,257.1,256.75,259.13,264456,6.85298E+12,,191297,0.7234
13-06-2006,UTIBANK,EQ,256.75,249,254,240,242,243.15,242.39,198872,4.82044E+12,,147724,0.7428
14-06-2006,UTIBANK,EQ,243.15,244,254.95,220.15,250,243.1,242.34,447098,1.0835E+13,,282240,0.6313
15-06-2006,UTIBANK,EQ,243.1,249,259,240,252.8,249.95,249.27,356188,8.87859E+12,,265418,0.7452
16-06-2006,UTIBANK,EQ,249.95,260,272.5,256,260.05,261.3,263.3,262079,6.90064E+12,,136571,0.5211
19-06-2006,UTIBANK,EQ,261.3,263,270,247.5,270,267.7,261.63,74431,1.94732E+12,,29131,0.3914
20-06-2006,UTIBANK,EQ,267.7,260.1,264,255.5,261,261.05,259.91,260247,6.764E+12,,209910,0.8066
21-06-2006,UTIBANK,EQ,261.05,263,267.8,260.5,262.15,262.3,263.29,61524,1.61987E+12,,32368,0.5261
22-06-2006,UTIBANK,EQ,262.3,272.95,292,267,284,282.8,282.94,349039,9.87554E+12,,199832,0.5725
23-06-2006,UTIBANK,EQ,282.8,282.8,292,263.4,284.7,276.45,270.63,497815,1.34721E+13,,238664,0.4794
25-06-2006,UTIBANK,EQ,276.45,295,295,284,286,286.45,287.91,54705,1.57503E+12,,18877,0.3451
26-06-2006,UTIBANK,EQ,286.45,290,290,260,275,273.95,273.59,3278128,8.96852E+13,,2928732,0.8934
27-06-2006,UTIBANK,EQ,273.95,280,280,270.15,275.05,274,274.66,490044,1.34593E+13,,376701,0.7687
28-06-2006,UTIBANK,EQ,274,266.8,276,265.1,266.5,269.1,270.62,256395,6.93861E+12,,161160,0.6286
29-06-2006,UTIBANK,EQ,269.1,272.9,273,250.3,254.3,254.4,260.78,407538,1.06276E+13,,273019,0.6699
30-06-2006,UTIBANK,EQ,254.4,268,270.5,262.5,270,267.95,266.18,197502,5.25714E+12,,92593,0.4688
03-07-2006,UTIBANK,EQ,267.95,274,280,266,279.9,275.85,274.01,204880,5.614E+12,,120848,0.5898
04-07-2006,UTIBANK,EQ,275.85,279,286,279,280.1,280.9,282.83,191739,5.423E+12,,43383,0.2263
05-07-2006,UTIBANK,EQ,280.9,280.9,287.6,272,286.05,286.25,285.71,177112,5.0602E+12,,97128,0.5484
06-07-2006,UTIBANK,EQ,286.25,280.05,289.4,280.05,281.5,280.9,283.2,212752,6.02519E+12,,125742,0.591
07-07-2006,UTIBANK,EQ,280.9,286,286,271,274.5,274.1,279.09,130484,3.64167E+12,,61216,0.4691
10-07-2006,UTIBANK,EQ,274.1,286.95,286.95,270.1,274,274.25,273.54,46949,1.28422E+12,,15458,0.3293
11-07-2006,UTIBANK,EQ,274.25,275,278,272.5,276.1,276.65,275.36,58732,1.61726E+12,,23881,0.4066
12-07-2006,UTIBANK,EQ,276.65,251,279.7,251,277.9,276.6,275.29,65309,1.79789E+12,,37191,0.5695
13-07-2006,UTIBANK,EQ,276.6,279.7,286,268.1,272.9,273.1,278,472470,1.31345E+13,,75770,0.1604
14-07-2006,UTIBANK,EQ,273.1,275,281.8,266.1,274,274.1,275.85,215654,5.94885E+12,,48501,0.2249
17-07-2006,UTIBANK,EQ,274.1,275,285,255.35,256.3,260.25,267.28,141431,3.78016E+12,,74966,0.5301
18-07-2006,UTIBANK,EQ,260.25,260.15,260.15,249.5,253.2,253.25,251.98,548058,1.38098E+13,,390051,0.7117
19-07-2006,UTIBANK,EQ,253.25,259.9,267,251.25,256.45,253.95,257.7,208981,5.38536E+12,,58091,0.278
20-07-2006,UTIBANK,EQ,253.95,260,265,256.05,264,263.6,261.03,135773,3.54402E+12,,57794,0.4257
21-07-2006,UTIBANK,EQ,263.6,264,264,255.25,261,260.35,259.46,74190,1.92494E+12,,40703,0.5486
24-07-2006,UTIBANK,EQ,260.35,260,277.9,250.35,277.9,275.6,269.84,289736,7.81815E+12,,168691,0.5822
25-07-2006,UTIBANK,EQ,275.6,284.45,299,279.1,297,297.45,287.5,648386,1.86414E+13,,379379,0.5851
26-07-2006,UTIBANK,EQ,297.45,299.85,317,298,312,312,310.89,1005884,3.12721E+13,,531593,0.5285
27-07-2006,UTIBANK,EQ,312,310.05,313,294.6,296,296.3,297.45,590837,1.75743E+13,,360884,0.6108
28-07-2006,UTIBANK,EQ,296.3,297.1,306.95,295.1,297.6,297.7,302.58,422821,1.27939E+13,,177675,0.4202
31-07-2006,UTIBANK,EQ,297.7,300,310,295.2,299.4,297.65,301.23,242793,7.31369E+12,,116150,0.4784
01-08-2006,UTIBANK,EQ,297.65,300,304.9,295,303,301.45,300.75,160841,4.83736E+12,,30761,0.1913
02-08-2006,UTIBANK,EQ,301.45,300,322.9,300,319.5,317.9,311.93,417232,1.30149E+13,,156844,0.3759
03-08-2006,UTIBANK,EQ,317.9,320,327,319.05,322.5,321.55,321.9,745938,2.40118E+13,,412204,0.5526
04-08-2006,UTIBANK,EQ,321.55,324.95,326,311.3,320,318,318.19,332379,1.05758E+13,,66792,0.201
07-08-2006,UTIBANK,EQ,318,310,322.7,310,321,321.3,319.59,959075,3.06509E+13,,715273,0.7458
08-08-2006,UTIBANK,EQ,321.3,318,332,298,322,320.35,324.08,223936,7.25731E+12,,51433,0.2297
09-08-2006,UTIBANK,EQ,320.35,323.8,329.5,323.8,327.5,327.65,327.19,790324,2.58585E+13,,584722,0.7399
10-08-2006,UTIBANK,EQ,327.65,327.65,335.4,325.1,334.7,334,333.12,552424,1.84025E+13,,195729,0.3543
11-08-2006,UTIBANK,EQ,334,335.1,335.1,328.1,330,330,332.53,155949,5.18583E+12,,39998,0.2565
14-08-2006,UTIBANK,EQ,330,333.3,334,325.2,330,330,329.92,503069,1.65975E+13,,430165,0.8551
16-08-2006,UTIBANK,EQ,330,332,335.75,331.1,334.2,333.95,334.26,185241,6.19182E+12,,128925,0.696
17-08-2006,UTIBANK,EQ,333.95,333.95,336.95,330,331,332.35,334,411350,1.3739E+13,,195049,0.4742
18-08-2006,UTIBANK,EQ,332.35,327.3,334,327.3,328,329.75,330.98,366358,1.21256E+13,,212417,0.5798
21-08-2006,UTIBANK,EQ,329.75,329.75,333.7,326.1,332.7,330.65,330.46,427820,1.41377E+13,,238033,0.5564
22-08-2006,UTIBANK,EQ,330.65,334.15,334.15,324,325,326.3,329.68,246182,8.11625E+12,,148636,0.6038
23-08-2006,UTIBANK,EQ,326.3,331.9,338.05,323,334.5,334.35,329.74,490657,1.61789E+13,,218854,0.446
24-08-2006,UTIBANK,EQ,334.35,333,336,327,329.5,329.15,329.48,329817,1.08668E+13,,126031,0.3821
25-08-2006,UTIBANK,EQ,329.15,335,346.5,333,342,343.05,341.81,465999,1.59283E+13,,226002,0.485
28-08-2006,UTIBANK,EQ,343.05,345,350,343.2,350,349.3,347.51,252732,8.78271E+12,,121640,0.4813
29-08-2006,UTIBANK,EQ,349.3,349.7,350.25,345.3,347.5,347.45,348.94,114185,3.98435E+12,,56863,0.498
30-08-2006,UTIBANK,EQ,347.45,349.8,349.95,338,348.2,347.25,345.79,81502,2.81828E+12,,26248,0.3221
31-08-2006,UTIBANK,EQ,347.25,348.55,359,338,342.5,341.3,350.59,490866,1.72092E+13,,175132,0.3568
01-09-2006,UTIBANK,EQ,341.3,340,352,339.15,352,350.1,346.8,194508,6.74555E+12,,70947,0.3648
04-09-2006,UTIBANK,EQ,350.1,358,358,350.5,352,352.1,353.29,98979,3.49683E+12,,43902,0.4435
05-09-2006,UTIBANK,EQ,352.1,351,355,349.3,351.1,352.1,352.3,81786,2.88134E+12,,29051,0.3552
06-09-2006,UTIBANK,EQ,352.1,350,356.65,344.1,344.1,346.85,352.13,214423,7.55043E+12,,142680,0.6654
07-09-2006,UTIBANK,EQ,346.85,345,354,340.9,343.55,343.15,347.12,349703,1.21387E+13,,202999,0.5805
08-09-2006,UTIBANK,EQ,343.15,348,350.15,337.05,340.7,339.25,342.18,279031,9.54796E+12,,178339,0.6391
11-09-2006,UTIBANK,EQ,339.25,341.05,342.95,332.2,335.05,334.85,336.12,251247,8.44482E+12,,174943,0.6963
12-09-2006,UTIBANK,EQ,334.85,336,341,326,336.55,332.95,332.45,559293,1.85936E+13,,311096,0.5562
13-09-2006,UTIBANK,EQ,332.95,342,343.7,336.4,339.25,338.85,339.56,811819,2.75658E+13,,500905,0.617
14-09-2006,UTIBANK,EQ,338.85,342.1,356.95,342.1,350,349.2,351.77,694953,2.44464E+13,,223703,0.3219
15-09-2006,UTIBANK,EQ,349.2,350,350,338.2,347,347.9,346.46,424206,1.46968E+13,,252178,0.5945
18-09-2006,UTIBANK,EQ,347.9,350.8,356.45,346.3,350.95,351.55,351.42,312485,1.09814E+13,,153851,0.4923
19-09-2006,UTIBANK,EQ,351.55,351,354.9,343.05,348,346.7,350.48,222616,7.80232E+12,,106690,0.4793
20-09-2006,UTIBANK,EQ,346.7,346.7,354.35,336.1,346.55,346.95,347.56,158890,5.52237E+12,,97569,0.6141
21-09-2006,UTIBANK,EQ,346.95,349,360.9,347,356,355.2,352.99,1298337,4.58294E+13,,818956,0.6308
22-09-2006,UTIBANK,EQ,355.2,355.5,359.55,351.2,351.5,352.85,355.61,224414,7.9803E+12,,45564,0.203
25-09-2006,UTIBANK,EQ,352.85,350,355.95,347.2,353,352.5,352.34,355689,1.25325E+13,,157128,0.4418
26-09-2006,UTIBANK,EQ,352.5,351.05,355.95,347,350,350.1,351.01,284263,9.97779E+12,,143153,0.5036
27-09-2006,UTIBANK,EQ,350.1,350.1,371.95,350.1,369.95,370.15,365.22,1067134,3.89742E+13,,537190,0.5034
28-09-2006,UTIBANK,EQ,370.15,372,399,370,394,394.6,388.55,1492236,5.7981E+13,,600354,0.4023
29-09-2006,UTIBANK,EQ,394.6,394,394.9,377.5,379,379.2,383.86,638473,2.45082E+13,,279665,0.438
03-10-2006,UTIBANK,EQ,379.2,375,386.5,375,380.9,380.45,382.64,410568,1.57102E+13,,227312,0.5537
04-10-2006,UTIBANK,EQ,380.45,384.7,386.9,372.1,384,383.8,384.32,729889,2.80509E+13,,578518,0.7926
05-10-2006,UTIBANK,EQ,383.8,388,392,383.15,387,388.8,388.17,657449,2.55205E+13,,360822,0.5488
06-10-2006,UTIBANK,EQ,388.8,391,401.4,389.5,393.8,394.45,394.99,599972,2.36982E+13,,306476,0.5108
09-10-2006,UTIBANK,EQ,394.45,394.1,398,385.3,387,388.6,391.78,315087,1.23444E+13,,164956,0.5235
10-10-2006,UTIBANK,EQ,388.6,389.3,393,385.2,390,389.05,389.36,262485,1.02202E+13,,121121,0.4614
11-10-2006,UTIBANK,EQ,389.05,390.1,393.2,384.85,389,387.2,388.07,186547,7.23934E+12,,75667,0.4056
12-10-2006,UTIBANK,EQ,387.2,388.95,399.9,385.25,399.15,397.3,393.49,432041,1.70006E+13,,239974,0.5554
13-10-2006,UTIBANK,EQ,397.3,404,411.9,404,410,410,408.83,961814,3.93219E+13,,400690,0.4166
16-10-2006,UTIBANK,EQ,410,415,430.9,411.15,416.2,419.3,418.82,1544265,6.46767E+13,,825169,0.5343
17-10-2006,UTIBANK,EQ,419.3,413,421,410.1,416.5,414.8,415.5,446928,1.85698E+13,,266700,0.5967
18-10-2006,UTIBANK,EQ,414.8,418,425,411,417.7,418.5,418.9,446985,1.87242E+13,,208008,0.4654
19-10-2006,UTIBANK,EQ,418.5,429.7,429.7,409,410,409.75,414.19,204263,8.46043E+12,,91885,0.4498
20-10-2006,UTIBANK,EQ,409.75,412,421.5,410.25,420.9,420.1,417.67,393316,1.64274E+13,,258564,0.6574
21-10-2006,UTIBANK,EQ,420.1,424.4,428.8,418.15,420,420.55,422.15,58014,2.44908E+12,,22234,0.3833
23-10-2006,UTIBANK,EQ,420.55,423,423,416,420,418.4,418.31,108134,4.5234E+12,,59337,0.5487
26-10-2006,UTIBANK,EQ,418.4,410,423.45,402.25,419.9,417.35,412.14,825158,3.40083E+13,,476484,0.5774
27-10-2006,UTIBANK,EQ,417.35,424,426.85,417.1,417.9,418.45,421.54,784307,3.30618E+13,,415941,0.5303
30-10-2006,UTIBANK,EQ,418.45,418.45,429.5,415,428.05,427.85,424.82,419788,1.78335E+13,,239014,0.5694
31-10-2006,UTIBANK,EQ,427.85,428,438.45,424,436.1,435.9,431.6,494402,2.13382E+13,,185351,0.3749
01-11-2006,UTIBANK,EQ,435.9,438.8,448.8,437,440.9,441.35,444.06,905457,4.02074E+13,,604763,0.6679
02-11-2006,UTIBANK,EQ,441.35,441.35,448.9,438.65,445,445.75,445.09,283210,1.26055E+13,,179241,0.6329
03-11-2006,UTIBANK,EQ,445.75,450,450,437.35,439.5,440.55,441.93,209926,9.27733E+12,,114617,0.546
06-11-2006,UTIBANK,EQ,440.55,430,442.7,430,438,438.05,439.64,122272,5.37559E+12,,63679,0.5208
07-11-2006,UTIBANK,EQ,438.05,440,441.4,418.15,427.9,424.85,429.85,356144,1.53088E+13,,201416,0.5655
08-11-2006,UTIBANK,EQ,424.85,420.2,437.8,419,437.75,432.35,426.63,418818,1.78679E+13,,239692,0.5723
09-11-2006,UTIBANK,EQ,432.35,438.45,441,433.1,437,437.8,437.94,234329,1.02621E+13,,143513,0.6124
10-11-2006,UTIBANK,EQ,437.8,441.8,450.95,437,448,445,446.1,586293,2.61545E+13,,330459,0.5636
13-11-2006,UTIBANK,EQ,445,446,458.1,446,452,451.9,453.22,376150,1.7048E+13,,158374,0.421
14-11-2006,UTIBANK,EQ,451.9,456,477.75,451,474.95,473.35,463.4,731707,3.39072E+13,,346260,0.4732
15-11-2006,UTIBANK,EQ,473.35,475,478.9,463.3,468,467,467.21,969617,4.53013E+13,,553127,0.5705
16-11-2006,UTIBANK,EQ,467,467.1,494.7,467.1,485.5,485.55,485.17,1286776,6.24308E+13,,689836,0.5361
17-11-2006,UTIBANK,EQ,485.55,490,497.9,477.2,484,485.05,486.74,924109,4.49799E+13,,435546,0.4713
20-11-2006,UTIBANK,EQ,485.05,480,500,469.1,490,492.25,479.09,729198,3.49349E+13,,365753,0.5016
21-11-2006,UTIBANK,EQ,492.25,493,507.85,490.1,504.5,503.6,501.16,809215,4.05548E+13,,453816,0.5608
22-11-2006,UTIBANK,EQ,503.6,505,514.8,503.1,505.8,505.2,509.03,734171,3.73715E+13,,472616,0.6437
23-11-2006,UTIBANK,EQ,505.2,505,509.8,495.1,500.9,499.45,500.99,380570,1.9066E+13,,136596,0.3589
24-11-2006,UTIBANK,EQ,499.45,495.3,509.95,494.05,494.15,496.5,497.6,272071,1.35384E+13,,144836,0.5323
27-11-2006,UTIBANK,EQ,496.5,500,506.95,493.1,495,496.05,498.9,354999,1.7711E+13,,185418,0.5223
28-11-2006,UTIBANK,EQ,496.05,496.05,496.05,488.5,488.6,491.2,491.61,316058,1.55378E+13,,209652,0.6633
29-11-2006,UTIBANK,EQ,491.2,495,495,467.8,471.5,469.85,477.71,710113,3.39227E+13,,475961,0.6703
30-11-2006,UTIBANK,EQ,469.85,471.5,479.9,468.2,475,474.3,475.16,554170,2.63318E+13,,307433,0.5548
01-12-2006,UTIBANK,EQ,474.3,479,496.6,477,495,493.5,490.82,484018,2.37564E+13,,236171,0.4879
04-12-2006,UTIBANK,EQ,493.5,500.05,504.8,493.1,495.5,495.85,498.7,536750,2.67677E+13,,310232,0.578
05-12-2006,UTIBANK,EQ,495.85,498,500.65,485.5,492,491.3,494.08,337191,1.66599E+13,,172564,0.5118
06-12-2006,UTIBANK,EQ,491.3,480,495.4,480,482.35,483,486.8,223453,1.08778E+13,,129434,0.5792
07-12-2006,UTIBANK,EQ,483,488,491.35,477.05,482,483,485.23,257979,1.2518E+13,,100101,0.388
08-12-2006,UTIBANK,EQ,483,492.1,492.1,461.6,463.9,464.95,472.65,617923,2.92062E+13,,375330,0.6074
11-12-2006,UTIBANK,EQ,464.95,460,466,431.5,440.5,443.85,443.85,426692,1.89389E+13,,210694,0.4938
12-12-2006,UTIBANK,EQ,443.85,415.2,459.9,415,442,431.3,435.76,460296,2.0058E+13,,293013,0.6366
13-12-2006,UTIBANK,EQ,431.3,433.75,447,425.25,440.2,441.5,437.55,332143,1.45329E+13,,155845,0.4692
14-12-2006,UTIBANK,EQ,441.5,448.7,452.9,442.5,446.5,448.2,448.61,431641,1.93641E+13,,258882,0.5998
15-12-2006,UTIBANK,EQ,448.2,449.5,463.85,449.5,457.6,458.65,457.77,409995,1.87682E+13,,253032,0.6172
18-12-2006,UTIBANK,EQ,458.65,458.65,475,446.65,474.8,472.45,460.79,335423,1.54559E+13,,134871,0.4021
19-12-2006,UTIBANK,EQ,472.45,469,479,456.05,463,468.1,468.96,336220,1.57675E+13,,165597,0.4925
20-12-2006,UTIBANK,EQ,468.1,468,480,452.3,462.1,463.3,463.72,359048,1.66499E+13,,158038,0.4402
21-12-2006,UTIBANK,EQ,463.3,472.1,472.1,457.15,469.7,465.65,462.23,379078,1.75221E+13,,274091,0.723
22-12-2006,UTIBANK,EQ,465.65,468.25,471.5,458,460,461.3,464.4,223251,1.03677E+13,,136082,0.6095
26-12-2006,UTIBANK,EQ,461.3,471,471,458,464.9,463.6,460.57,117412,5.40764E+12,,49235,0.4193
27-12-2006,UTIBANK,EQ,463.6,460,474.85,460,465.1,466.7,469.41,255877,1.2011E+13,,126802,0.4956
28-12-2006,UTIBANK,EQ,466.7,471.05,473,453,457,456.4,457.49,665291,3.04362E+13,,460915,0.6928
29-12-2006,UTIBANK,EQ,456.4,456.4,472.5,456.4,467.25,469.6,467.14,547831,2.55916E+13,,354030,0.6462
02-01-2007,UTIBANK,EQ,469.6,471.8,471.8,461.3,469,467.9,467.15,181426,8.47533E+12,,80708,0.4449
03-01-2007,UTIBANK,EQ,467.9,469.9,477.95,465.3,476.6,474.65,472.14,245834,1.16068E+13,,121605,0.4947
04-01-2007,UTIBANK,EQ,474.65,479.9,485,469.1,470.05,474.25,479.21,313550,1.50255E+13,,106485,0.3396
05-01-2007,UTIBANK,EQ,474.25,473,480.75,466.3,471,472.85,475.94,254825,1.21282E+13,,108069,0.4241
08-01-2007,UTIBANK,EQ,472.85,472,472,459,470,465.55,463.79,496519,2.3028E+13,,351400,0.7077
09-01-2007,UTIBANK,EQ,465.55,470,475,460.05,468,467.25,466.81,1086719,5.07296E+13,,642893,0.5916
10-01-2007,UTIBANK,EQ,467.25,468.5,472,455.2,460.1,461.6,465.22,352622,1.64047E+13,,180033,0.5106
11-01-2007,UTIBANK,EQ,461.6,463.95,484,458,480.5,478.55,467.13,1101571,5.14577E+13,,668651,0.607
12-01-2007,UTIBANK,EQ,478.55,489.8,502,484.9,501.7,499.8,494.47,1154720,5.70978E+13,,453810,0.393
15-01-2007,UTIBANK,EQ,499.8,542,543,502,535,533.3,522.95,970334,5.07435E+13,,478002,0.4926
16-01-2007,UTIBANK,EQ,533.3,501.1,562.85,501.1,549.95,551.15,542.35,1170697,6.34925E+13,,459859,0.3928
17-01-2007,UTIBANK,EQ,551.15,551,564.9,541.25,545.5,547.6,553.29,805259,4.45544E+13,,361001,0.4483
18-01-2007,UTIBANK,EQ,547.6,548.5,556,538.25,545,546.95,549.01,1887707,1.03638E+14,,1612143,0.854
19-01-2007,UTIBANK,EQ,546.95,546.95,547.1,530.5,536.15,535.25,535.65,458794,2.45754E+13,,284943,0.6211
22-01-2007,UTIBANK,EQ,535.25,540.65,553.9,530,543,546.35,542.62,352476,1.91262E+13,,192626,0.5465
23-01-2007,UTIBANK,EQ,546.35,547,548,505,505.9,509.15,521.02,883364,4.60248E+13,,547627,0.6199
24-01-2007,UTIBANK,EQ,509.15,520,520,505,511.5,509.05,511.29,744847,3.80832E+13,,440517,0.5914
25-01-2007,UTIBANK,EQ,509.05,518.7,518.7,512.35,515,514.35,514.6,413093,2.12576E+13,,245629,0.5946
29-01-2007,UTIBANK,EQ,514.35,521,522.5,501,502.7,504,510.99,294666,1.50572E+13,,186175,0.6318
31-01-2007,UTIBANK,EQ,504,504,539.5,504,537,534.6,526.69,1093289,5.75821E+13,,582489,0.5328
01-02-2007,UTIBANK,EQ,534.6,535.5,547.4,530.4,544,542.15,541.38,496986,2.6906E+13,,217954,0.4386
02-02-2007,UTIBANK,EQ,542.15,545,615,543.2,586.45,587.75,582.86,2128312,1.2405E+14,,777595,0.3654
05-02-2007,UTIBANK,EQ,587.75,588,600,559.9,562,564.8,576.75,1434267,8.27215E+13,,696055,0.4853
06-02-2007,UTIBANK,EQ,564.8,565,571.9,545.3,550,547.65,556.66,1242440,6.9162E+13,,823506,0.6628
07-02-2007,UTIBANK,EQ,547.65,547,566,547,552.2,552.85,556.32,684041,3.80548E+13,,375132,0.5484
08-02-2007,UTIBANK,EQ,552.85,532.25,569.85,532.25,564.1,564.1,562.2,859541,4.83235E+13,,402369,0.4681
09-02-2007,UTIBANK,EQ,564.1,556.1,582,542,571,573.3,572.49,1869043,1.07001E+14,,970090,0.519
12-02-2007,UTIBANK,EQ,573.3,553.3,575,549.5,555.25,553.85,555.98,623474,3.46639E+13,,299049,0.4796
13-02-2007,UTIBANK,EQ,553.85,553,553,498.6,523.1,518,532.67,1152239,6.13764E+13,,615102,0.5338
14-02-2007,UTIBANK,EQ,518,506.3,526,476.65,521,520.75,502.64,1366473,6.86846E+13,,567722,0.4155
15-02-2007,UTIBANK,EQ,520.75,523,549,521,545,546.55,538.54,1046920,5.63812E+13,,625459,0.5974
19-02-2007,UTIBANK,EQ,546.55,553.75,564,535.1,544.95,547.55,552.07,1244264,6.86925E+13,,776237,0.6239
20-02-2007,UTIBANK,EQ,547.55,540,552,525,535,531.7,533.42,805370,4.29599E+13,,429225,0.533
21-02-2007,UTIBANK,EQ,531.7,521.05,542.4,511.3,537,536.45,534.2,556864,2.97475E+13,,290355,0.5214
22-02-2007,UTIBANK,EQ,536.45,530,540,514,520,519.6,525.94,1017474,5.35132E+13,,551136,0.5417
23-02-2007,UTIBANK,EQ,519.6,524,527.7,481.1,490.15,490.95,496.34,1682661,8.35174E+13,,924225,0.5493
26-02-2007,UTIBANK,EQ,490.95,493,504.05,484.15,498.5,495.45,493.85,575413,2.84168E+13,,324612,0.5641
27-02-2007,UTIBANK,EQ,495.45,500,502,483.1,484,487.65,491.98,723324,3.5586E+13,,444527,0.6146
28-02-2007,UTIBANK,EQ,487.65,474.7,486.9,415,456.4,460.7,469.08,709959,3.33024E+13,,383592,0.5403
01-03-2007,UTIBANK,EQ,460.7,466.95,492,457,482.9,484.75,472.14,397400,1.87628E+13,,178724,0.4497
02-03-2007,UTIBANK,EQ,484.75,486,488,462.25,470,470.2,474.88,660004,3.13425E+13,,298174,0.4518
05-03-2007,UTIBANK,EQ,470.2,465,465,432.2,446.9,446.6,443.85,815248,3.61851E+13,,546721,0.6706
06-03-2007,UTIBANK,EQ,446.6,449,469,420.2,433.05,431.1,432.53,1178189,5.09599E+13,,832129,0.7063
07-03-2007,UTIBANK,EQ,431.1,449.9,458,396.25,420.7,415.35,418.66,1387033,5.80692E+13,,846732,0.6105
08-03-2007,UTIBANK,EQ,415.35,423.65,450,412.05,436.5,436.1,431.2,863747,3.72447E+13,,427026,0.4944
